2020-10-22-21:44:59 ---epoch:0,train_query_loss:0,val_hr:0.23178807947019867,val_ndcg:0.1337336016276207
2020-10-22-21:45:28 ---epoch:0,train_query_loss:119583.4375,val_hr:0.2367549668874172,val_ndcg:0.13647982512770757
2020-10-22-21:46:37 ---epoch:1,train_query_loss:119142.90625,val_hr:0.2367549668874172,val_ndcg:0.1370669789588754
2020-10-22-21:47:19 ---epoch:2,train_query_loss:118709.125,val_hr:0.23741721854304637,val_ndcg:0.13797184553668307
2020-10-22-21:49:18 ---epoch:3,train_query_loss:118280.78125,val_hr:0.2380794701986755,val_ndcg:0.1378081544507396
2020-10-22-21:51:05 ---epoch:4,train_query_loss:117857.4765625,val_hr:0.23741721854304637,val_ndcg:0.13789531614456585
2020-10-22-21:52:02 ---epoch:5,train_query_loss:117440.421875,val_hr:0.23741721854304637,val_ndcg:0.13793686068000324
2020-10-22-21:52:58 ---epoch:6,train_query_loss:117028.9609375,val_hr:0.2370860927152318,val_ndcg:0.13789297012175256
2020-10-22-21:55:29 ---epoch:7,train_query_loss:116623.21875,val_hr:0.23642384105960265,val_ndcg:0.13748934095386145
2020-10-22-21:56:25 ---epoch:8,train_query_loss:116222.328125,val_hr:0.23576158940397351,val_ndcg:0.13728734500450657
2020-10-22-21:57:21 ---epoch:9,train_query_loss:115827.109375,val_hr:0.23576158940397351,val_ndcg:0.13720088574361283
2020-10-22-21:58:18 ---epoch:10,train_query_loss:115436.7578125,val_hr:0.23543046357615893,val_ndcg:0.13705366930887586
2020-10-22-21:59:35 ---epoch:11,train_query_loss:115051.609375,val_hr:0.23509933774834438,val_ndcg:0.13689570896103356
2020-10-22-22:01:01 ---epoch:12,train_query_loss:114672.015625,val_hr:0.23509933774834438,val_ndcg:0.1368027856752486
2020-10-22-22:02:31 ---epoch:13,train_query_loss:114297.0546875,val_hr:0.23443708609271524,val_ndcg:0.13674308956093367
2020-10-22-22:03:26 ---epoch:14,train_query_loss:113926.96875,val_hr:0.23443708609271524,val_ndcg:0.13673551543716722
2020-10-22-22:04:14 ---epoch:15,train_query_loss:113561.9921875,val_hr:0.23410596026490066,val_ndcg:0.13664799002342123
2020-10-22-22:05:09 ---epoch:16,train_query_loss:113201.53125,val_hr:0.23443708609271524,val_ndcg:0.1366833145556621
2020-10-22-22:06:21 ---epoch:17,train_query_loss:112846.203125,val_hr:0.23443708609271524,val_ndcg:0.136596068178706
2020-10-22-22:07:27 ---epoch:18,train_query_loss:112494.90625,val_hr:0.23443708609271524,val_ndcg:0.13672585099334283
2020-10-22-22:08:23 ---epoch:19,train_query_loss:112148.625,val_hr:0.23443708609271524,val_ndcg:0.13663699623943323
2020-10-22-22:09:08 ---epoch:20,train_query_loss:111806.609375,val_hr:0.23443708609271524,val_ndcg:0.13656682876828818
2020-10-22-22:10:04 ---epoch:21,train_query_loss:111469.109375,val_hr:0.2347682119205298,val_ndcg:0.13663237180145746
2020-10-22-22:10:57 ---epoch:22,train_query_loss:111135.8203125,val_hr:0.2347682119205298,val_ndcg:0.13658901757842054
2020-10-22-22:11:52 ---epoch:23,train_query_loss:110806.953125,val_hr:0.2347682119205298,val_ndcg:0.13654518075536676
2020-10-22-22:12:44 ---epoch:24,train_query_loss:110482.65625,val_hr:0.23443708609271524,val_ndcg:0.1364265091433653
2020-10-22-22:14:05 ---epoch:25,train_query_loss:110162.1171875,val_hr:0.23443708609271524,val_ndcg:0.13629149322673328
2020-10-22-22:14:55 ---epoch:26,train_query_loss:109845.6875,val_hr:0.23410596026490066,val_ndcg:0.13618985968936062
2020-10-22-22:15:47 ---epoch:27,train_query_loss:109533.359375,val_hr:0.23410596026490066,val_ndcg:0.13620407273289
2020-10-22-22:17:09 ---epoch:28,train_query_loss:109225.203125,val_hr:0.2337748344370861,val_ndcg:0.1360968198026123
2020-10-22-22:18:03 ---epoch:29,train_query_loss:108920.671875,val_hr:0.2337748344370861,val_ndcg:0.13608667224627902
