2020-10-22-21:45:07 ---epoch:0,train_query_loss:0,val_hr:0.21754966887417218,val_ndcg:0.1255464554203699
2020-10-22-21:46:58 ---epoch:0,train_query_loss:117622.5546875,val_hr:0.22582781456953643,val_ndcg:0.13080463586571284
2020-10-22-21:49:33 ---epoch:1,train_query_loss:114692.703125,val_hr:0.2271523178807947,val_ndcg:0.13223885508246494
2020-10-22-21:51:30 ---epoch:2,train_query_loss:112472.1484375,val_hr:0.22549668874172185,val_ndcg:0.13159206370152304
2020-10-22-21:52:52 ---epoch:3,train_query_loss:110404.8359375,val_hr:0.22880794701986754,val_ndcg:0.13261657826329826
2020-10-22-21:55:55 ---epoch:4,train_query_loss:107569.3828125,val_hr:0.22847682119205298,val_ndcg:0.13275221888671895
2020-10-22-21:57:16 ---epoch:5,train_query_loss:105373.71875,val_hr:0.22880794701986754,val_ndcg:0.1328262761325044
2020-10-22-21:58:32 ---epoch:6,train_query_loss:103386.140625,val_hr:0.22880794701986754,val_ndcg:0.13258347704774606
2020-10-22-21:59:56 ---epoch:7,train_query_loss:101776.2890625,val_hr:0.22913907284768212,val_ndcg:0.13273045020831087
2020-10-22-22:01:22 ---epoch:8,train_query_loss:100681.8671875,val_hr:0.22913907284768212,val_ndcg:0.13292070029662445
2020-10-22-22:02:56 ---epoch:9,train_query_loss:99651.140625,val_hr:0.2294701986754967,val_ndcg:0.13302594598115888
2020-10-22-22:05:16 ---epoch:10,train_query_loss:98314.578125,val_hr:0.22980132450331126,val_ndcg:0.13323863839994068
2020-10-22-22:06:43 ---epoch:11,train_query_loss:97374.609375,val_hr:0.22980132450331126,val_ndcg:0.13323245282021207
2020-10-22-22:08:04 ---epoch:12,train_query_loss:96870.78125,val_hr:0.22980132450331126,val_ndcg:0.13323606496737386
2020-10-22-22:09:14 ---epoch:13,train_query_loss:96206.6640625,val_hr:0.2294701986754967,val_ndcg:0.13315584621444307
2020-10-22-22:10:31 ---epoch:14,train_query_loss:95375.9296875,val_hr:0.2294701986754967,val_ndcg:0.13315882128984638
2020-10-22-22:11:51 ---epoch:15,train_query_loss:94398.2421875,val_hr:0.22913907284768212,val_ndcg:0.13299370296075733
2020-10-22-22:12:58 ---epoch:16,train_query_loss:93547.671875,val_hr:0.22913907284768212,val_ndcg:0.1329830064913304
2020-10-22-22:14:31 ---epoch:17,train_query_loss:92772.4375,val_hr:0.22913907284768212,val_ndcg:0.13298778625329122
2020-10-22-22:15:58 ---epoch:18,train_query_loss:92044.4296875,val_hr:0.22913907284768212,val_ndcg:0.1329830064913304
2020-10-22-22:17:34 ---epoch:19,train_query_loss:91625.921875,val_hr:0.2294701986754967,val_ndcg:0.133078723321237
2020-10-22-22:18:49 ---epoch:20,train_query_loss:90938.953125,val_hr:0.22980132450331126,val_ndcg:0.13327033269360586
2020-10-22-22:20:02 ---epoch:21,train_query_loss:90285.515625,val_hr:0.22980132450331126,val_ndcg:0.1332742946702105
2020-10-22-22:21:15 ---epoch:22,train_query_loss:89745.921875,val_hr:0.23013245033112584,val_ndcg:0.13336337258035416
2020-10-22-22:22:48 ---epoch:23,train_query_loss:89308.8671875,val_hr:0.22980132450331126,val_ndcg:0.13325777706637681
2020-10-22-22:23:58 ---epoch:24,train_query_loss:88831.484375,val_hr:0.22980132450331126,val_ndcg:0.13328664855593783
2020-10-22-22:25:24 ---epoch:25,train_query_loss:88344.0546875,val_hr:0.22980132450331126,val_ndcg:0.13334874480361636
2020-10-22-22:26:24 ---epoch:26,train_query_loss:87859.5703125,val_hr:0.22980132450331126,val_ndcg:0.13334874480361636
2020-10-22-22:27:26 ---epoch:27,train_query_loss:87399.6015625,val_hr:0.22980132450331126,val_ndcg:0.13330539058057947
2020-10-22-22:28:27 ---epoch:28,train_query_loss:87111.03125,val_hr:0.22980132450331126,val_ndcg:0.13330539058057947
2020-10-22-22:29:27 ---epoch:29,train_query_loss:86800.984375,val_hr:0.22980132450331126,val_ndcg:0.13332284338841666
